Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1289,120.0,6.0,40,5664.0,2,3,2,1,1,1,1,23,3,3,4,1,8.0,5.0,2000.0,2000.0,2,2,6,6.0,4.0,0,2,3,3,2,3,4,1,1158.0,6,0.0,343.0,1501.0,2,1,2,1.0,1659.0,0.0,0.0,1659.0,1.0,0.0,2.0,0.0,2,1,1,5.0,1,1.0,1,2,2000,1,2.0,499.0,3,3,1,212.0,59.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2009.0,1,1,278000
1290,60.0,6.0,86,11065.0,2,3,2,1,1,1,1,16,3,3,1,4,8.0,5.0,2006.0,2006.0,2,2,15,15.0,5.0,788,2,3,3,2,3,3,6,0.0,6,0.0,1085.0,1085.0,2,1,2,1.0,1120.0,850.0,0.0,1970.0,0.0,0.0,2.0,1.0,3,1,1,8.0,1,1.0,2,4,2006,1,3.0,753.0,3,3,1,177.0,74.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2006.0,4,6,281000
1291,80.0,6.0,NA,14112.0,2,3,2,1,1,2,1,13,3,3,1,8,5.0,7.0,1964.0,1964.0,4,2,16,7.0,2.0,86,3,3,3,3,3,2,1,1014.0,6,0.0,138.0,1152.0,2,3,2,1.0,1152.0,0.0,0.0,1152.0,1.0,0.0,1.0,0.0,3,1,3,6.0,1,1.0,2,2,1964,2,2.0,484.0,3,3,1,227.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2010.0,1,1,180500
1292,160.0,8.0,21,1680.0,2,3,1,1,1,1,1,3,3,3,4,4,5.0,7.0,1972.0,1972.0,2,2,6,6.0,2.0,268,3,3,2,3,3,4,2,231.0,6,0.0,399.0,630.0,2,3,2,1.0,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3,1,3,6.0,1,0.0,6,6,1972,3,1.0,264.0,3,3,1,185.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,2.0,2009.0,1,1,119500
1293,70.0,8.0,60,6600.0,2,3,1,1,1,2,1,18,3,3,1,4,5.0,4.0,1892.0,1965.0,2,2,16,16.0,4.0,0,3,3,5,3,3,4,6,0.0,6,0.0,994.0,994.0,2,3,1,1.0,1378.0,994.0,0.0,2372.0,0.0,0.0,2.0,0.0,4,2,3,11.0,3,0.0,6,2,1985,2,1.0,432.0,3,3,1,0.0,287.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2009.0,1,1,107500
1294,60.0,6.0,78,10140.0,2,3,1,1,1,1,1,17,3,3,1,4,7.0,5.0,1976.0,1976.0,2,2,7,7.0,4.0,0,3,3,3,2,3,4,1,194.0,6,0.0,638.0,832.0,2,3,2,1.0,832.0,832.0,0.0,1664.0,0.0,0.0,2.0,1.0,4,1,3,8.0,1,1.0,3,2,1976,2,2.0,528.0,3,3,1,0.0,28.0,0.0,0.0,259.0,0.0,5,3,6,0.0,3.0,2006.0,1,1,162900
1295,20.0,6.0,60,8172.0,2,3,1,1,1,1,1,8,3,3,1,1,5.0,7.0,1955.0,1990.0,4,2,17,11.0,4.0,0,3,3,2,3,3,4,4,167.0,6,0.0,697.0,864.0,2,3,2,1.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,6,1957,3,2.0,572.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2006.0,1,1,115000
1296,20.0,6.0,70,8400.0,2,3,1,1,1,1,1,13,2,3,1,1,5.0,5.0,1968.0,1968.0,4,2,7,7.0,2.0,168,3,3,2,3,3,2,3,1016.0,6,0.0,36.0,1052.0,2,2,2,1.0,1052.0,0.0,0.0,1052.0,1.0,0.0,1.0,1.0,3,1,3,5.0,1,0.0,6,2,1968,2,1.0,288.0,3,3,1,356.0,0.0,0.0,0.0,0.0,0.0,5,3,6,0.0,11.0,2006.0,1,1,138500
1297,20.0,6.0,80,8700.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,6.0,1963.0,1963.0,4,2,9,9.0,2.0,148,3,2,2,3,3,3,2,776.0,6,0.0,344.0,1120.0,2,2,2,1.0,1128.0,0.0,0.0,1128.0,1.0,0.0,2.0,0.0,3,1,3,6.0,1,0.0,6,2,1963,2,2.0,525.0,3,3,1,192.0,20.0,123.0,0.0,0.0,0.0,5,2,6,0.0,12.0,2008.0,1,1,155000
1298,180.0,8.0,35,3675.0,2,3,1,1,1,1,1,8,3,3,4,7,6.0,5.0,2005.0,2006.0,2,2,15,15.0,2.0,82,3,3,3,2,3,1,1,547.0,6,0.0,0.0,547.0,2,2,2,1.0,1072.0,0.0,0.0,1072.0,1.0,0.0,2.0,0.0,2,1,3,5.0,1,0.0,6,3,2005,1,2.0,525.0,3,3,1,0.0,44.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2006.0,4,6,140000
1299,60.0,6.0,313,63887.0,2,3,4,2,1,2,1,8,2,3,1,4,10.0,5.0,2008.0,2008.0,4,1,14,14.0,5.0,796,1,3,3,1,3,1,1,5644.0,6,0.0,466.0,6110.0,2,1,2,1.0,4692.0,950.0,0.0,5642.0,2.0,0.0,2.0,1.0,3,1,1,12.0,1,3.0,2,2,2008,1,2.0,1418.0,3,3,1,214.0,292.0,0.0,0.0,0.0,480.0,2,5,6,0.0,1.0,2008.0,4,6,160000
1300,20.0,6.0,75,7500.0,2,3,1,1,1,1,1,13,3,3,1,1,5.0,7.0,1959.0,1994.0,4,2,4,4.0,4.0,0,3,3,2,3,3,4,5,340.0,4,906.0,0.0,1246.0,2,1,2,1.0,1246.0,0.0,0.0,1246.0,1.0,0.0,1.0,1.0,3,1,2,6.0,1,0.0,6,2,1959,2,1.0,305.0,3,3,1,218.0,0.0,0.0,0.0,0.0,0.0,5,1,6,0.0,5.0,2010.0,1,1,154000
1301,60.0,6.0,NA,10762.0,2,3,2,1,1,3,1,9,3,3,1,4,7.0,5.0,1999.0,1999.0,2,2,15,15.0,4.0,344,2,3,3,2,3,4,1,694.0,6,0.0,284.0,978.0,2,1,2,1.0,1005.0,978.0,0.0,1983.0,0.0,0.0,2.0,1.0,3,1,2,9.0,1,1.0,3,2,1999,1,2.0,490.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2009.0,1,1,225000
1302,70.0,6.0,NA,7500.0,2,3,2,2,1,1,1,7,3,3,1,4,6.0,7.0,1942.0,1950.0,2,2,16,16.0,4.0,0,3,3,2,3,3,4,3,547.0,6,0.0,224.0,771.0,2,4,2,1.0,753.0,741.0,0.0,1494.0,0.0,0.0,1.0,0.0,3,1,2,7.0,1,2.0,2,2,1942,3,1.0,213.0,3,3,2,0.0,0.0,0.0,0.0,224.0,0.0,5,5,6,0.0,11.0,2009.0,1,1,177500
1303,60.0,6.0,92,10120.0,2,3,1,1,1,1,1,14,3,3,1,4,8.0,5.0,1994.0,1994.0,4,2,15,15.0,2.0,391,2,3,3,2,3,4,1,740.0,6,0.0,425.0,1165.0,2,1,2,1.0,1203.0,1323.0,0.0,2526.0,1.0,0.0,2.0,1.0,4,1,2,8.0,1,1.0,3,2,1994,2,3.0,844.0,3,3,1,309.0,78.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2006.0,1,1,290000
1304,20.0,6.0,73,8688.0,2,3,1,1,1,1,1,22,3,3,1,1,7.0,5.0,2005.0,2005.0,2,2,15,15.0,2.0,228,2,3,3,2,3,2,6,0.0,6,0.0,1616.0,1616.0,2,1,2,1.0,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3,1,2,7.0,1,0.0,6,2,2005,2,3.0,834.0,3,3,1,208.0,59.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2006.0,1,1,232000
1305,160.0,8.0,32,3363.0,2,3,1,1,1,1,1,8,3,3,4,4,7.0,5.0,2004.0,2004.0,2,2,15,15.0,5.0,117,2,3,3,2,3,4,6,0.0,6,0.0,976.0,976.0,2,1,2,1.0,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3,1,2,7.0,5,0.0,6,6,2004,3,2.0,380.0,3,3,1,0.0,40.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2006.0,1,1,130000
1306,20.0,6.0,108,13173.0,2,3,2,1,1,2,1,16,3,3,1,1,9.0,5.0,2006.0,2007.0,4,2,15,15.0,5.0,300,2,3,3,1,3,4,1,1572.0,6,0.0,80.0,1652.0,2,1,2,1.0,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2,1,1,6.0,1,2.0,1,2,2006,1,2.0,840.0,3,3,1,404.0,102.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2009.0,1,1,325000
1307,120.0,6.0,48,6955.0,2,3,2,1,1,1,1,16,3,3,4,1,7.0,5.0,2005.0,2006.0,2,2,15,15.0,5.0,94,2,3,3,2,3,4,6,0.0,6,0.0,1368.0,1368.0,2,1,2,1.0,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2,1,2,6.0,1,1.0,2,2,2005,2,2.0,474.0,3,3,1,132.0,35.0,0.0,0.0,0.0,0.0,5,5,6,0.0,9.0,2006.0,4,6,202500
1308,20.0,6.0,60,8072.0,2,3,1,1,1,1,1,6,3,3,1,1,5.0,5.0,1994.0,1995.0,2,2,15,15.0,4.0,0,3,2,3,2,2,4,2,746.0,6,0.0,244.0,990.0,2,1,2,1.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3,1,3,5.0,1,0.0,6,6,2000,3,2.0,480.0,3,3,1,0.0,64.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2009.0,1,1,138000
1309,20.0,8.0,100,12000.0,2,3,1,1,1,1,1,18,3,3,1,1,5.0,7.0,1948.0,2005.0,2,2,9,9.0,4.0,0,3,3,2,3,3,4,1,144.0,2,608.0,172.0,924.0,2,1,2,1.0,1122.0,0.0,0.0,1122.0,1.0,0.0,1.0,0.0,2,1,2,6.0,1,0.0,6,2,1948,3,2.0,528.0,3,3,1,0.0,36.0,0.0,0.0,0.0,0.0,5,3,6,0.0,5.0,2008.0,1,1,147000
1310,20.0,6.0,NA,7153.0,2,3,1,1,1,1,1,21,3,3,1,1,6.0,5.0,1991.0,1991.0,2,2,7,7.0,2.0,88,3,3,2,2,3,4,1,1200.0,6,0.0,78.0,1278.0,2,2,2,1.0,1294.0,0.0,0.0,1294.0,1.0,0.0,2.0,0.0,3,1,2,6.0,1,0.0,6,2,1991,2,2.0,496.0,3,3,1,112.0,51.0,0.0,0.0,0.0,0.0,5,3,6,0.0,6.0,2008.0,1,1,179200
1311,20.0,6.0,100,17500.0,2,3,1,1,1,1,1,7,7,3,1,1,7.0,8.0,1959.0,2002.0,2,2,4,7.0,4.0,0,2,2,3,2,3,2,1,1406.0,6,0.0,496.0,1902.0,2,3,2,1.0,1902.0,0.0,0.0,1902.0,1.0,0.0,2.0,0.0,3,1,1,7.0,1,2.0,3,2,1959,1,2.0,567.0,3,3,1,0.0,207.0,162.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2010.0,1,1,335000
1312,20.0,6.0,68,8814.0,2,3,1,1,1,1,1,6,3,3,1,1,7.0,5.0,2005.0,2007.0,2,2,15,15.0,2.0,80,2,3,3,2,3,4,1,925.0,6,0.0,349.0,1274.0,2,1,2,1.0,1274.0,0.0,0.0,1274.0,1.0,0.0,2.0,0.0,3,1,2,6.0,1,0.0,6,2,2005,2,2.0,508.0,3,3,1,264.0,98.0,0.0,0.0,0.0,0.0,5,5,6,0.0,1.0,2007.0,4,6,203000
1313,60.0,6.0,NA,9572.0,2,3,2,1,1,1,1,14,3,3,1,4,8.0,5.0,1990.0,1990.0,2,2,16,16.0,2.0,336,2,3,3,1,3,4,1,482.0,6,0.0,971.0,1453.0,2,1,2,1.0,1453.0,1357.0,0.0,2810.0,0.0,0.0,2.0,1.0,4,1,2,9.0,1,1.0,1,2,1990,2,2.0,750.0,2,2,1,500.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2007.0,1,1,302000
1314,60.0,6.0,108,14774.0,2,3,2,1,1,2,1,14,3,3,1,4,9.0,5.0,1999.0,1999.0,2,2,15,15.0,2.0,165,2,3,3,2,3,4,6,0.0,6,0.0,1393.0,1393.0,2,1,2,1.0,1422.0,1177.0,0.0,2599.0,0.0,0.0,2.0,1.0,4,1,2,10.0,1,1.0,3,4,1999,1,3.0,779.0,3,3,1,668.0,30.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2010.0,1,1,333168
1315,20.0,6.0,60,8190.0,2,3,1,1,1,1,1,8,3,3,1,1,4.0,6.0,1954.0,1954.0,4,2,16,16.0,4.0,0,3,3,2,3,3,4,4,732.0,6,0.0,216.0,948.0,2,1,2,1.0,948.0,0.0,0.0,948.0,1.0,0.0,1.0,0.0,3,1,3,5.0,1,1.0,3,6,1956,3,1.0,280.0,3,3,1,0.0,36.0,0.0,0.0,0.0,0.0,5,5,6,0.0,10.0,2007.0,1,1,119000
1316,60.0,6.0,85,11075.0,2,3,1,1,1,1,1,13,3,3,1,4,6.0,5.0,1969.0,1969.0,2,2,7,7.0,4.0,0,3,3,2,4,3,3,2,500.0,5,276.0,176.0,952.0,2,3,2,1.0,1092.0,1020.0,0.0,2112.0,0.0,0.0,2.0,1.0,4,1,3,9.0,1,2.0,2,2,1969,3,2.0,576.0,3,3,1,280.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2008.0,1,1,206900
1317,20.0,6.0,61,10226.0,2,3,2,1,1,1,1,6,3,3,1,1,8.0,5.0,2008.0,2008.0,2,2,15,15.0,5.0,270,2,3,3,1,3,1,6,0.0,6,0.0,1622.0,1622.0,2,1,2,1.0,1630.0,0.0,0.0,1630.0,1.0,0.0,2.0,0.0,3,1,1,8.0,1,1.0,2,2,2008,2,3.0,860.0,3,3,1,172.0,42.0,0.0,0.0,0.0,0.0,5,5,6,0.0,1.0,2009.0,1,1,295493
1318,120.0,3.0,47,4230.0,2,2,1,1,1,2,1,22,3,3,4,1,7.0,5.0,2006.0,2007.0,2,2,15,15.0,4.0,0,2,3,3,1,2,4,6,0.0,6,0.0,1352.0,1352.0,2,1,2,1.0,1352.0,0.0,0.0,1352.0,0.0,0.0,2.0,0.0,2,1,2,5.0,1,1.0,2,2,2006,2,2.0,466.0,3,3,1,0.0,241.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2007.0,4,6,208900
1319,20.0,6.0,NA,14781.0,2,3,3,1,1,3,1,6,3,3,1,1,8.0,5.0,2001.0,2002.0,4,2,15,15.0,2.0,178,2,3,3,2,3,1,6,0.0,6,0.0,1753.0,1753.0,2,1,2,1.0,1787.0,0.0,0.0,1787.0,0.0,0.0,2.0,0.0,3,1,2,7.0,1,1.0,3,2,2001,2,3.0,748.0,3,3,1,198.0,150.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2006.0,1,1,275000
1320,20.0,6.0,75,10215.0,2,3,1,2,1,1,1,8,3,3,1,1,4.0,5.0,1954.0,1954.0,4,2,16,16.0,2.0,132,3,3,3,3,3,4,2,492.0,6,0.0,372.0,864.0,2,1,2,1.0,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3,1,3,5.0,1,0.0,6,2,1954,3,1.0,248.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,2.0,2007.0,1,1,111000
1321,20.0,6.0,70,8400.0,2,3,1,1,1,1,1,13,3,3,1,1,6.0,3.0,1957.0,1957.0,4,2,4,4.0,4.0,0,3,3,2,3,3,4,2,189.0,4,661.0,628.0,1478.0,2,2,2,1.0,1478.0,0.0,0.0,1478.0,1.0,0.0,1.0,1.0,3,1,3,6.0,1,2.0,2,2,1957,2,2.0,442.0,3,3,1,114.0,0.0,0.0,0.0,216.0,0.0,5,5,6,0.0,6.0,2009.0,1,1,156500
1322,20.0,6.0,NA,6627.0,2,3,2,1,1,2,1,4,2,3,1,1,3.0,6.0,1949.0,1950.0,4,2,15,15.0,4.0,0,3,3,2,6,6,5,7,0.0,7,0.0,0.0,0.0,1,3,1,1.0,720.0,0.0,0.0,720.0,0.0,0.0,1.0,0.0,2,1,3,4.0,1,0.0,6,6,1955,3,1.0,287.0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2008.0,1,1,72500
1323,60.0,6.0,107,10186.0,2,3,2,1,1,1,1,14,3,3,1,4,7.0,5.0,1992.0,1992.0,2,2,7,7.0,4.0,0,2,3,3,2,3,4,1,674.0,6,0.0,76.0,750.0,2,1,2,1.0,1061.0,862.0,0.0,1923.0,1.0,0.0,2.0,1.0,3,1,2,8.0,1,1.0,3,2,1992,2,2.0,564.0,3,3,1,240.0,39.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2010.0,1,1,190000
1324,30.0,6.0,50,5330.0,2,3,1,3,1,1,1,4,3,3,1,1,4.0,7.0,1940.0,1950.0,4,2,15,15.0,4.0,0,4,3,2,3,3,4,5,280.0,6,0.0,140.0,420.0,2,2,2,1.0,708.0,0.0,0.0,708.0,0.0,0.0,1.0,0.0,2,1,4,5.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,1,164.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2009.0,1,1,82500
1325,20.0,6.0,75,9986.0,2,3,1,1,1,1,1,22,3,3,1,1,8.0,5.0,2006.0,2007.0,2,2,15,15.0,2.0,428,2,3,3,1,3,2,6,0.0,6,0.0,1795.0,1795.0,2,1,2,1.0,1795.0,0.0,0.0,1795.0,0.0,0.0,2.0,0.0,2,1,2,7.0,1,1.0,2,2,2007,2,3.0,895.0,3,3,1,0.0,49.0,0.0,0.0,0.0,0.0,5,5,6,0.0,2.0,2007.0,4,6,147000
1326,30.0,8.0,40,3636.0,2,3,1,1,1,1,1,10,3,3,1,1,4.0,4.0,1922.0,1950.0,2,2,1,1.0,4.0,0,3,3,1,3,4,4,6,0.0,6,0.0,796.0,796.0,2,4,1,1.0,796.0,0.0,0.0,796.0,0.0,0.0,1.0,0.0,2,1,3,5.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,3,0.0,0.0,100.0,0.0,0.0,0.0,5,2,6,0.0,1.0,2008.0,1,1,55000
1327,30.0,5.0,70,4270.0,2,3,1,2,1,1,2,8,3,3,1,1,3.0,6.0,1931.0,2006.0,2,2,9,9.0,4.0,0,3,3,1,3,3,4,4,544.0,6,0.0,0.0,544.0,2,1,2,1.0,774.0,0.0,0.0,774.0,0.0,0.0,1.0,0.0,3,1,2,6.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,1,0.0,0.0,286.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2007.0,1,1,79000
1328,20.0,6.0,60,6600.0,2,3,1,1,1,1,1,12,3,3,1,1,5.0,9.0,1982.0,2008.0,2,2,15,15.0,4.0,0,2,2,2,3,3,4,2,641.0,6,0.0,175.0,816.0,2,1,2,1.0,816.0,0.0,0.0,816.0,0.0,1.0,1.0,0.0,3,1,2,5.0,1,1.0,1,2,1982,3,1.0,264.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,0.0,10.0,2008.0,1,1,130500
1329,50.0,8.0,60,10440.0,2,1,1,1,1,2,1,18,3,3,1,2,6.0,7.0,1920.0,1950.0,2,2,4,16.0,4.0,0,2,2,1,2,3,4,5,493.0,6,0.0,1017.0,1510.0,3,1,2,1.0,1584.0,1208.0,0.0,2792.0,0.0,0.0,2.0,0.0,5,1,3,8.0,4,2.0,3,6,1920,3,2.0,520.0,4,3,1,0.0,547.0,0.0,0.0,480.0,0.0,5,2,4,1150.0,6.0,2008.0,1,1,256000
1330,60.0,6.0,63,9084.0,2,3,2,1,1,1,1,9,3,3,1,4,7.0,5.0,1998.0,1998.0,4,2,15,15.0,4.0,0,3,3,3,2,3,4,6,0.0,6,0.0,935.0,935.0,2,2,2,1.0,955.0,677.0,0.0,1632.0,0.0,0.0,2.0,1.0,3,1,3,8.0,1,1.0,3,2,1998,1,2.0,462.0,3,3,1,0.0,28.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2006.0,1,1,176500
1331,20.0,6.0,85,10000.0,2,3,1,1,1,1,1,22,3,3,1,1,8.0,5.0,2006.0,2006.0,4,2,15,15.0,5.0,410,2,3,3,2,2,2,6,0.0,6,0.0,1588.0,1588.0,2,1,2,1.0,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,3,1,2,7.0,1,1.0,2,2,2006,2,3.0,825.0,3,3,1,144.0,45.0,0.0,0.0,0.0,0.0,5,5,6,0.0,12.0,2007.0,1,1,227000
1332,80.0,6.0,55,10780.0,2,3,2,1,1,1,1,6,3,3,1,8,5.0,5.0,1976.0,1976.0,2,2,9,9.0,4.0,0,3,3,2,3,3,2,2,483.0,6,0.0,428.0,911.0,2,2,2,1.0,954.0,0.0,0.0,954.0,0.0,0.0,1.0,0.0,3,1,3,6.0,1,0.0,6,6,1976,3,2.0,576.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2006.0,1,1,132500
1333,20.0,6.0,67,8877.0,2,3,1,1,1,1,2,8,3,3,1,1,4.0,6.0,1938.0,1958.0,2,2,9,9.0,4.0,0,3,3,2,3,3,3,2,690.0,6,0.0,126.0,816.0,2,1,2,1.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2,1,3,3.0,1,1.0,2,6,1958,3,1.0,288.0,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2009.0,1,1,100000
1334,50.0,8.0,60,7200.0,2,3,1,1,1,2,1,10,3,3,1,2,5.0,6.0,1938.0,1995.0,2,2,16,16.0,4.0,0,3,3,2,3,3,4,6,0.0,6,0.0,803.0,803.0,2,1,2,1.0,803.0,557.0,0.0,1360.0,0.0,0.0,1.0,1.0,2,1,2,6.0,1,0.0,6,6,1951,3,1.0,297.0,3,3,1,0.0,65.0,190.0,0.0,0.0,0.0,5,2,6,0.0,7.0,2006.0,1,1,125500
1335,160.0,8.0,24,2368.0,2,3,1,1,1,1,1,3,3,3,4,4,5.0,6.0,1970.0,1970.0,2,2,7,7.0,4.0,312,3,3,2,3,3,4,5,765.0,6,0.0,0.0,765.0,2,3,2,1.0,765.0,600.0,0.0,1365.0,0.0,0.0,1.0,1.0,3,1,3,7.0,2,0.0,6,2,1970,3,2.0,440.0,3,3,1,0.0,36.0,0.0,0.0,0.0,0.0,5,5,6,0.0,5.0,2009.0,1,1,125000
1336,20.0,6.0,80,9650.0,2,3,1,1,1,1,1,17,3,3,1,1,6.0,5.0,1977.0,1977.0,2,2,11,11.0,2.0,360,3,3,2,2,3,4,2,686.0,6,0.0,664.0,1350.0,2,3,2,1.0,1334.0,0.0,0.0,1334.0,0.0,1.0,2.0,0.0,2,1,3,6.0,1,1.0,3,2,1977,2,2.0,630.0,3,3,1,0.0,16.0,0.0,0.0,0.0,0.0,5,5,6,0.0,4.0,2009.0,1,1,167900
1337,90.0,6.0,87,9246.0,2,3,2,1,1,1,1,17,2,3,3,1,5.0,5.0,1973.0,1973.0,2,2,11,11.0,2.0,564,3,3,2,3,3,4,6,0.0,6,0.0,1656.0,1656.0,2,3,2,1.0,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0,4,2,3,8.0,1,0.0,6,6,1973,3,2.0,506.0,3,3,1,0.0,211.0,0.0,0.0,0.0,0.0,5,5,6,0.0,11.0,2008.0,1,1,135000
1338,30.0,8.0,153,4118.0,2,1,2,2,1,2,2,18,2,3,1,1,4.0,4.0,1941.0,1950.0,2,2,16,16.0,4.0,0,3,3,2,3,3,4,6,0.0,6,0.0,693.0,693.0,4,4,1,2.0,693.0,0.0,0.0,693.0,0.0,0.0,1.0,0.0,2,1,4,4.0,1,0.0,6,7,NA,4,0.0,0.0,6,6,3,0.0,20.0,0.0,0.0,0.0,0.0,5,5,6,0.0,3.0,2006.0,1,1,52500
1339,60.0,6.0,95,13450.0,2,3,2,1,1,2,1,6,3,3,1,4,7.0,5.0,2002.0,2002.0,2,2,15,15.0,4.0,0,2,3,3,2,3,4,1,700.0,6,0.0,216.0,916.0,2,1,2,1.0,920.0,941.0,0.0,1861.0,1.0,0.0,2.0,1.0,3,1,2,8.0,1,0.0,6,4,2002,2,2.0,492.0,3,3,1,146.0,91.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2006.0,1,1,200000
1340,20.0,6.0,120,9560.0,2,3,2,1,1,2,1,6,3,3,1,1,5.0,7.0,1972.0,1972.0,4,2,9,9.0,4.0,0,3,2,2,3,3,3,4,360.0,6,0.0,504.0,864.0,2,1,2,1.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3,1,3,5.0,1,0.0,6,2,1972,2,1.0,288.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,6,0.0,6.0,2006.0,1,1,128500
1341,20.0,6.0,70,8294.0,2,3,1,1,1,1,1,13,3,3,1,1,4.0,5.0,1971.0,1971.0,2,2,9,9.0,4.0,0,3,3,2,3,3,4,6,0.0,6,0.0,858.0,858.0,2,3,2,1.0,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,3,1,3,5.0,1,0.0,6,6,1974,3,4.0,480.0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,5,3,6,0.0,6.0,2007.0,1,1,123000
1342,20.0,6.0,66,13695.0,2,3,1,1,1,1,1,21,9,3,1,1,6.0,5.0,2003.0,2004.0,2,2,15,15.0,4.0,0,3,3,3,2,3,4,1,814.0,6,0.0,300.0,1114.0,2,1,2,1.0,1114.0,0.0,0.0,1114.0,1.0,0.0,1.0,0.0,3,1,2,6.0,1,0.0,6,6,2004,3,2.0,576.0,3,3,1,0.0,78.0,0.0,0.0,0.0,0.0,5,5,6,0.0,7.0,2008.0,1,1,155000
1343,60.0,6.0,NA,9375.0,2,3,1,1,1,1,1,6,3,3,1,4,8.0,5.0,2002.0,2002.0,2,2,15,15.0,2.0,149,2,3,3,2,3,4,6,0.0,6,0.0,1284.0,1284.0,2,1,2,1.0,1284.0,885.0,0.0,2169.0,0.0,0.0,2.0,1.0,3,1,2,7.0,1,1.0,2,2,2002,2,2.0,647.0,3,3,1,192.0,87.0,0.0,0.0,0.0,0.0,5,5,6,0.0,8.0,2007.0,1,1,228500
